Date,AAPL,MSFT,SPY
2021-09-10,148.75289916992188,295.16998291015625,444.01751708984375
2021-09-13,149.33206176757812,296.4476318359375,445.15386962890625
2021-09-14,147.9041290283203,299.2425537109375,442.7515869140625
2021-09-15,148.81280517578125,304.26336669921875,446.4497375488281
2021-09-16,148.57315063476562,304.6626281738281,445.74200439453125
2021-09-17,145.84713745117188,299.3223876953125,441.3999938964844
2021-09-20,142.731689453125,293.7625427246094,434.0400085449219
2021-09-21,143.22096252441406,294.2616271972656,433.6300048828125
2021-09-22,145.637451171875,298.03472900390625,437.8599853515625
2021-09-23,146.61602783203125,299.012939453125,443.17999267578125
2021-09-24,146.7058868408203,298.8033447265625,443.9100036621094
2021-09-27,145.15814208984375,293.6328125,442.6400146484375
2021-09-28,141.70318603515625,283.0022277832031,433.7200012207031
2021-09-29,142.62185668945312,283.4813537597656,434.45001220703125
2021-09-30,141.29379272460938,281.4051818847656,429.1400146484375
2021-10-01,142.44210815429688,288.5720520019531,434.239990234375
2021-10-04,138.93722534179688,282.5929870605469,428.6400146484375
2021-10-05,140.90435791015625,288.2326965332031,433.1000061035156
2021-10-06,141.79306030273438,292.57470703125,434.8999938964844
2021-10-07,143.0811767578125,294.3115539550781,438.6600036621094
2021-10-08,142.69174194335938,294.3115539550781,437.8599853515625
2021-10-11,142.6018829345703,293.69268798828125,434.69000244140625
2021-10-12,141.30377197265625,292.34515380859375,433.6199951171875
2021-10-13,140.70465087890625,295.7688903808594,435.17999267578125
2021-10-14,143.5504913330078,302.1971130371094,442.5
2021-10-15,144.62892150878906,303.6544494628906,445.8699951171875
2021-10-18,146.33642578125,306.7288513183594,447.19000244140625
2021-10-19,148.54319763183594,307.6671447753906,450.6400146484375
2021-10-20,149.04248046875,306.8486328125,452.4100036621094
2021-10-21,149.26214599609375,310.1925048828125,453.5899963378906
2021-10-22,148.4733123779297,308.5954284667969,453.1199951171875
2021-10-25,148.4233856201172,307.56732177734375,455.54998779296875
2021-10-26,149.10240173339844,309.5436706542969,455.9599914550781
2021-10-27,148.63308715820312,322.5798645019531,453.94000244140625
2021-10-28,152.34765625,323.7576904296875,458.32000732421875
2021-10-29,149.58169555664062,331.014404296875,459.25
2021-11-01,148.742919921875,328.7685241699219,460.0400085449219
2021-11-02,149.80137634277344,332.52166748046875,461.8999938964844
2021-11-03,151.2692413330078,333.3900451660156,464.7200012207031
2021-11-04,150.74000549316406,335.8255920410156,466.9100036621094
2021-11-05,151.27999877929688,335.4462890625,468.5299987792969
2021-11-08,150.44000244140625,336.3746032714844,468.92999267578125
2021-11-09,150.80999755859375,335.3365173339844,467.3800048828125
2021-11-10,147.9199981689453,330.1958923339844,463.6199951171875
2021-11-11,147.8699951171875,331.8229064941406,463.7699890136719
2021-11-12,149.99000549316406,336.1051025390625,467.2699890136719
2021-11-15,150.0,335.456298828125,467.42999267578125
2021-11-16,151.0,338.8900146484375,469.2799987792969
2021-11-17,153.49000549316406,339.1199951171875,468.1400146484375
2021-11-18,157.8699951171875,341.2699890136719,469.7300109863281
2021-11-19,160.5500030517578,343.1099853515625,468.8900146484375
